INFO:root:Model Training using Python 3.9.7 (tags/v3.9.7:1016ef3, Aug 30 2021, 20:19:38) [MSC v.1929 64 bit (AMD64)] and PyTorch 1.9.0+cpu:
INFO:root:Batch Size: 256
INFO:root:Scheduler Use: False
INFO:root:Total Epochs: 1500
INFO:root:Learning Rate: 0.001
INFO:root:Gamma: 0.1
INFO:root:
INFO:root:Reading Train and Test data...
INFO:root:Instantiating model...
INFO:root:Training Starts...
INFO:root:Epoch 135 Train Accuracy: 79.5%, Train Loss: 135.856041, Test Accuracy: 69.0%, Test loss: 208.547461
INFO:root:Epoch 136 Train Accuracy: 80.3%, Train Loss: 130.127161, Test Accuracy: 75.3%, Test loss: 157.946251
INFO:root:Epoch 137 Train Accuracy: 79.9%, Train Loss: 133.024892, Test Accuracy: 76.9%, Test loss: 150.347912
INFO:root:Epoch 138 Train Accuracy: 80.0%, Train Loss: 133.798574, Test Accuracy: 76.2%, Test loss: 153.902439
INFO:root:Epoch 139 Train Accuracy: 80.4%, Train Loss: 129.297383, Test Accuracy: 80.5%, Test loss: 129.376735
INFO:root:Epoch 140 Train Accuracy: 79.4%, Train Loss: 132.942702, Test Accuracy: 76.6%, Test loss: 150.701452
INFO:root:Epoch 141 Train Accuracy: 80.1%, Train Loss: 129.979799, Test Accuracy: 80.4%, Test loss: 130.436820
INFO:root:Epoch 142 Train Accuracy: 79.2%, Train Loss: 136.561909, Test Accuracy: 74.1%, Test loss: 170.011639
INFO:root:Epoch 143 Train Accuracy: 80.3%, Train Loss: 130.590241, Test Accuracy: 74.9%, Test loss: 160.480152
INFO:root:Epoch 144 Train Accuracy: 80.1%, Train Loss: 129.845450, Test Accuracy: 78.3%, Test loss: 142.425117
INFO:root:Epoch 145 Train Accuracy: 80.0%, Train Loss: 132.068528, Test Accuracy: 75.4%, Test loss: 159.906331
INFO:root:Epoch 146 Train Accuracy: 80.1%, Train Loss: 129.583987, Test Accuracy: 80.3%, Test loss: 129.986573
INFO:root:Epoch 147 Train Accuracy: 80.8%, Train Loss: 127.627663, Test Accuracy: 73.8%, Test loss: 168.975481
INFO:root:Epoch 148 Train Accuracy: 80.1%, Train Loss: 128.264200, Test Accuracy: 79.1%, Test loss: 136.613070
INFO:root:Epoch 149 Train Accuracy: 81.3%, Train Loss: 126.764275, Test Accuracy: 76.8%, Test loss: 150.157188
INFO:root:Epoch 150 Train Accuracy: 80.1%, Train Loss: 129.740820, Test Accuracy: 80.5%, Test loss: 127.872601
INFO:root:Epoch 151 Train Accuracy: 80.4%, Train Loss: 129.025539, Test Accuracy: 74.4%, Test loss: 166.721318
INFO:root:Epoch 152 Train Accuracy: 80.7%, Train Loss: 127.403309, Test Accuracy: 73.2%, Test loss: 173.949129
INFO:root:Epoch 153 Train Accuracy: 80.2%, Train Loss: 130.831127, Test Accuracy: 73.4%, Test loss: 170.855050
INFO:root:Epoch 154 Train Accuracy: 80.2%, Train Loss: 128.201792, Test Accuracy: 78.2%, Test loss: 142.263654
INFO:root:Epoch 155 Train Accuracy: 80.2%, Train Loss: 128.918972, Test Accuracy: 80.6%, Test loss: 129.357406
INFO:root:Epoch 156 Train Accuracy: 79.8%, Train Loss: 131.596497, Test Accuracy: 78.3%, Test loss: 141.296319
INFO:root:Epoch 157 Train Accuracy: 79.9%, Train Loss: 129.983318, Test Accuracy: 77.7%, Test loss: 143.743895
INFO:root:Epoch 158 Train Accuracy: 80.5%, Train Loss: 125.979963, Test Accuracy: 81.0%, Test loss: 125.346423
INFO:root:Epoch 159 Train Accuracy: 80.6%, Train Loss: 127.258810, Test Accuracy: 76.1%, Test loss: 151.886629
INFO:root:Epoch 160 Train Accuracy: 80.5%, Train Loss: 127.194009, Test Accuracy: 76.4%, Test loss: 150.858779
INFO:root:Epoch 161 Train Accuracy: 80.8%, Train Loss: 125.556868, Test Accuracy: 74.2%, Test loss: 164.161031
INFO:root:Epoch 162 Train Accuracy: 81.1%, Train Loss: 126.539395, Test Accuracy: 75.8%, Test loss: 155.822452
INFO:root:Epoch 163 Train Accuracy: 81.0%, Train Loss: 123.562387, Test Accuracy: 78.5%, Test loss: 139.949815
INFO:root:Epoch 164 Train Accuracy: 80.6%, Train Loss: 128.533886, Test Accuracy: 76.0%, Test loss: 154.697182
INFO:root:Epoch 165 Train Accuracy: 80.6%, Train Loss: 127.305448, Test Accuracy: 75.4%, Test loss: 159.363601
INFO:root:Epoch 166 Train Accuracy: 79.8%, Train Loss: 129.179341, Test Accuracy: 74.3%, Test loss: 163.959508
INFO:root:Epoch 167 Train Accuracy: 80.8%, Train Loss: 127.017380, Test Accuracy: 72.5%, Test loss: 183.429773
